SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewAdmin,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
14-15,2752,1,FAIRMONT AREA SCHOOL DISTRICT                     ,0,0,Totals                                            ,46,Martin                                            ,9,8.33,4.33,4,0,0,0,0,0,0,0,0,4.33,4,0,9,1,4.33,0,2,0,0,0,0,2.33,4,0,2,46,0,1,1.33,2,1,3
14-15,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,0,0,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,77,Todd                                              ,5,1.5,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,10,1,0,0,0.5,0,0,0,0,0,0.5,0,1,49,0,0,0,0.5,0,1
14-15,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,10,10,LONG PRAIRIE-GREY EAGLE ELEMENTARY                ,77,Todd                                              ,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0,1
14-15,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,20,33,LONG PRAIRIE-GREY SECONDARY SCHOOL                ,77,Todd                                              ,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,0,1,54,0,0,0,0,1,0
14-15,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,0,0,Totals                                            ,77,Todd                                              ,5,3.5,3,0.5,0,0,0,0,0,0,0,0,3,0.5,0,11,1,1,1,0.5,0,0,0,0,0,0.5,0,3,53,0,0,0,0.5,1,2
14-15,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,0,0,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,64,Redwood                                           ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0,0,1
14-15,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,1,10,CEDAR MOUNTAIN ELEMENTARY                         ,64,Redwood                                           ,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,55,0,0,0,0,0,1
14-15,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,2,33,CEDAR MOUNTAIN SECONDARY                          ,64,Redwood                                           ,6,2,1,1,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,1,49,0,0,1,0,0,1
14-15,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,0,0,Totals                                            ,64,Redwood                                           ,6,4,2,2,0,0,0,0,0,0,0,0,2,2,0,10,1,2,0,0,1,0,0,0,1,0,0,3,52,0,0,1,0,0,3
14-15,2759,1,EAGLE VALLEY PUBLIC SCHOOL DISTRICT               ,0,0,EAGLE VALLEY PUBLIC SCHOOL DISTRICT               ,77,Todd                                              ,5,0.4,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,2,0.4,0,0,0,0,0,0,0,0,0.4,0,0,59,0,0,0,0,0,0.4
14-15,2759,1,EAGLE VALLEY PUBLIC SCHOOL DISTRICT               ,20,33,EAGLE VALLEY SECONDARY                            ,77,Todd                                              ,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,0,38,0,0,0,1,0,0
14-15,2759,1,EAGLE VALLEY PUBLIC SCHOOL DISTRICT               ,0,0,Totals                                            ,77,Todd                                              ,5,1.4,0.4,1,0,0,0,0,0,0,0,0,0.4,1,0,4,0.4,1,0,0,0,0,0,0,0,1.4,0,0,48,0,0,0,1,0,0.4
14-15,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,0,0,MORRIS AREA PUBLIC SCHOOLS                        ,75,Stevens                                           ,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,11,0,0,0,0,1,0,0,0,0,1,0,1,49,0,0,0,1,0,1
14-15,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,10,33,MORRIS AREA SECONDARY                             ,75,Stevens                                           ,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,17,0,1,0,0,0,1,0,0,1,1,0,0,43,0,0,0,1,1,0
14-15,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,30,10,MORRIS AREA ELEMENTARY                            ,75,Stevens                                           ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,49,0,0,0,0,1,0
14-15,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,0,0,Totals                                            ,75,Stevens                                           ,1,5,4,1,0,0,0,0,0,0,0,0,4,1,1,16,0,1,0,0,2,1,0,0,1,3,0,1,47,0,0,0,2,2,1
14-15,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,0,0,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,79,Wabasha                                           ,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,1
14-15,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,1,10,ZUMBROTA-MAZEPPA ELEMENTARY SCHOOL                ,79,Wabasha                                           ,10,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,7,0,0.5,0,0,0,0,0,0,0,0,0,0.5,37,0,0,0,0.5,0,0
14-15,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,2,32,ZUMBROTA-MAZEPPA SENIOR HIGH                      ,79,Wabasha                                           ,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,43,0,0,0,1,0,0
14-15,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,30,10,ZUMBROTA-MAZEPPA PRIMARY SCHOOL                   ,79,Wabasha                                           ,10,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,7,0,0.5,0,0,0,0,0,0,0,0,0,0.5,37,0,0,0,0.5,0,0
14-15,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,0,0,Totals                                            ,79,Wabasha                                           ,10,3,3,0,0,0,0,0,0,0,0,0,3,0,0,9,0,2,1,0,0,0,0,0,0,0,0,3,44,0,0,0,2,0,1
14-15,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,0,0,JANESVILLE-WALDORF-PEMBERTON                      ,81,Waseca                                            ,9,1.2,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0,6,1,0.2,0,0,0,0,0,0,0,0,0,1,44,0,0,0,1,0,0.2
14-15,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,10,10,JANESVILLE-WALDORF-PEMBERTON EL.EM.               ,81,Waseca                                            ,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,37,0,0,0,1,0,0
14-15,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,20,33,JANESVILLE-WALDORF-PEMBERTON SEC                  ,81,Waseca                                            ,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,1,0
14-15,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,0,0,Totals                                            ,81,Waseca                                            ,9,3.2,3,0.2,0,0,0,0,0,0,0,0,3,0.2,0,5,1,1.2,0,0,0,0,0,0,0,1,0,2,42,0,0,0,2,1,0.2
14-15,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,0,0,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,37,Lac qui Parle                                     ,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,1,0,0,0,1,0,0,57,0,0,0,0,0,1
14-15,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,10,10,MADISON-MARIETTA-NASSAU ELEMENTARY                ,37,Lac qui Parle                                     ,6,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0.5,0,0,0,0,0,0,0,0,0.5,0,0,46,0,0,0,0,0.5,0
14-15,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,20,10,APPLETON ELEMENTARY                               ,37,Lac qui Parle                                     ,6,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0.5,0,0,0,0,0,0,0,0,0.5,0,0,46,0,0,0,0,0.5,0
14-15,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,40,33,LAC QUI PARLE VALLEY SECONDARY                    ,37,Lac qui Parle                                     ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,38,0,0,0,1,0,0
14-15,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,0,0,Totals                                            ,37,Lac qui Parle                                     ,6,3,2,1,0,0,0,0,0,0,0,0,2,1,0,11,1,1,0,0,0,1,0,0,0,3,0,0,46,0,0,0,1,1,1
14-15,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,0,0,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,54,Norman                                            ,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,9,0,0.5,0,0,0,0,0,0,0,0.5,0,0,47,0,0,0,0,0.5,0
14-15,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,10,10,ADA ELEMENTARY                                    ,54,Norman                                            ,1,1.5,1.5,0,0,0,0,0,0,0,0,0,1.5,0,0,8,0,1.5,0,0,0,0,0,0,0,1.5,0,0,40,0,0,1,0,0.5,0
14-15,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,30,33,ADA-BORUP SECONDARY                               ,54,Norman                                            ,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,1,0,0,0
14-15,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,54,Norman                                            ,1,3,2,1,0,0,0,0,0,0,0,0,2,1,0,6,0,2,0,0,0,0,0,0,0,3,0,0,40,0,0,2,0,1,0
14-15,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,0,0,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,45,Marshall                                          ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,1,0,0
14-15,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,30,33,STEPHEN SENIOR HIGH                               ,45,Marshall                                          ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,37,0,0,0,1,0,0
14-15,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,0,0,Totals                                            ,45,Marshall                                          ,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,1,0,0,0,0,0,0,1,0,1,40,0,0,0,2,0,0
14-15,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,0,0,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,43,McLeod                                            ,6,2,1,1,0,0,0,0,0,0,0,0,1,1,0,6,0,0,1,0,0,0,0,0,0,2,0,0,40,0,0,0,1,1,0
14-15,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,10,10,BAKER ELEMENTARY                                  ,43,McLeod                                            ,6,1,0.67,0.33,0,0,0,0,0,0,0,0,0.67,0.33,0,15,0,0,0.67,0.33,0,0,0,0,0,1,0,0,48,0,0,0,0,1,0
14-15,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,30,10,LAKESIDE ELEMENTARY                               ,43,McLeod                                            ,6,1,0.33,0.67,0,0,0,0,0,0,0,0,0.33,0.67,0,15,0,0,0.33,0.67,0,0,0,0,0,1,0,0,48,0,0,0,0,1,0
14-15,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,40,31,LINCOLN JUNIOR HIGH                               ,43,McLeod                                            ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,41,0,0,0,1,0,0
14-15,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,60,32,GLENCOE-SILVER LAKE SENIOR HIGH                   ,43,McLeod                                            ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,41,0,0,0,1,0,0
14-15,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,0,0,Totals                                            ,43,McLeod                                            ,6,6,4,2,0,0,0,0,0,0,0,0,4,2,0,9,1,1,2,1,0,0,0,0,0,6,0,0,43,0,0,0,3,3,0
14-15,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,0,0,BLUE EARTH AREA PUBLIC SCHOOL                     ,22,Faribault                                         ,9,1.67,1,0.67,0,0,0,0,0,0,0,0,1,0.67,0,4,0,1,0,0,0,0,0,0,0.67,0,0,1,43,0,0,0,1,0.67,0
14-15,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,10,10,BLUE EARTH ELEMENTARY                             ,22,Faribault                                         ,9,0.73,0.33,0.4,0,0,0,0,0,0,0,0,0.33,0.4,0,4,0.33,0.4,0,0,0,0,0,0,0,0.4,0,0.33,34,0,0,0.33,0.4,0,0
14-15,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,20,33,BLUE EARTH AREA SECONDARY                         ,22,Faribault                                         ,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,48,0,0,0,0,1,0
14-15,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,23,20,BLUE EARTH AREA MIDDLE                            ,22,Faribault                                         ,9,0.83,0.33,0.5,0,0,0,0,0,0,0,0,0.33,0.5,0,4,0.33,0.5,0,0,0,0,0,0,0,0.5,0,0.33,34,0,0,0.33,0.5,0,0
14-15,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,40,10,WINNEBAGO ELEMENTARY                              ,22,Faribault                                         ,9,0.43,0.33,0.1,0,0,0,0,0,0,0,0,0.33,0.1,0,4,0.33,0.1,0,0,0,0,0,0,0,0.1,0,0.33,34,0,0,0.33,0.1,0,0
14-15,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,0,0,Totals                                            ,22,Faribault                                         ,9,4.66,2.99,1.67,0,0,0,0,0,0,0,0,2.99,1.67,0,4,0.99,2,1,0,0,0,0,0,0.67,1,0,2.99,38,0,0,0.99,2,1.67,0
14-15,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,0,0,RED ROCK CENTRAL SCHOOL DISTRICT                  ,17,Cottonwood                                        ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,65,0,0,0,0,0,1
14-15,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,20,33,RED ROCK CENTRAL SECONDARY                        ,17,Cottonwood                                        ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,1,0,0
14-15,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,0,0,Totals                                            ,17,Cottonwood                                        ,6,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,50,0,0,0,1,0,1
14-15,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,0,0,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,24,Freeborn                                          ,10,0.56,0.56,0,0,0,0,0,0,0,0,0,0.56,0,0,19,0,0,0,0.56,0,0,0,0,0.56,0,0,0,58,0,0,0,0,0,0.56
14-15,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,100,10,GLENVILLE EMMONS ELEMENTARY                       ,24,Freeborn                                          ,10,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,12,0,0,0.5,0,0,0,0,0,0,0,0,0.5,43,0,0,0,0.5,0,0
14-15,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,300,33,GLENVILLE-EMMONS SECONDARY                        ,24,Freeborn                                          ,10,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,12,0,0,0.5,0,0,0,0,0,0,0,0,0.5,43,0,0,0,0.5,0,0
14-15,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,0,0,Totals                                            ,24,Freeborn                                          ,10,1.56,1.56,0,0,0,0,0,0,0,0,0,1.56,0,0,14,0,0,1,0.56,0,0,0,0,0.56,0,0,1,48,0,0,0,1,0,0.56
14-15,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,0,0,CLINTON-GRACEVILLE-BEARDSLEY                      ,6,Big Stone                                         ,6,0.67,0.67,0,0,0,0,0,0,0,0,0,0.67,0,0,14,0,0,0.67,0,0,0,0,0,0,0.67,0,0,60,0,0,0,0,0,0.67
14-15,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,1,10,CLINTON-GRACEVILLE-BEARDSLEY EL.                  ,6,Big Stone                                         ,6,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,22,0,0,0,0,0.5,0,0,0,0,0.5,0,0,57,0,0,0,0,0,0.5
14-15,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,3,33,CLINTON-GRACEVILLE-BEARDSLEY SR.                  ,6,Big Stone                                         ,6,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,22,0,0,0,0,0.5,0,0,0,0,0.5,0,0,57,0,0,0,0,0,0.5
14-15,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,0,0,Totals                                            ,6,Big Stone                                         ,6,1.67,1.67,0,0,0,0,0,0,0,0,0,1.67,0,0,19,0,0,0.67,0,1,0,0,0,0,1.67,0,0,58,0,0,0,0,0,1.67
14-15,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,0,0,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,3,Becker                                            ,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,59,0,0,0,0,0,1
14-15,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,10,10,LAKE PARK AUDUBON ELEMENTARY                      ,3,Becker                                            ,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,1,0,0,1,0,0,62,0,0,0,0,0,1
14-15,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,20,33,LAKE PARK AUDUBON SECONDARY                       ,3,Becker                                            ,4,2,2,0,0,0,0,0,0,0,0,0,2,0,0,12,0,1,1,0,0,0,0,0,1,1,0,0,44,0,0,0,1,1,0
14-15,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,0,0,Totals                                            ,3,Becker                                            ,4,4,4,0,0,0,0,0,0,0,0,0,4,0,0,16,0,1,2,0,0,0,1,0,1,3,0,0,52,0,0,0,1,1,2
14-15,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.                 ,1,10,RENVILLE COUNTY WEST ELEMENTARY                   ,65,Renville                                          ,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,1,0,0,0,0,0,1,0,0,51,0,0,0,0,1,0
14-15,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.                 ,20,33,RENVILLE COUNTY WEST SENIOR HIGH                  ,65,Renville                                          ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,45,0,0,0,0,1,0
14-15,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.                 ,0,0,Totals                                            ,65,Renville                                          ,6,2,1,1,0,0,0,0,0,0,0,0,1,1,0,17,0,0,0,2,0,0,0,0,0,2,0,0,48,0,0,0,0,2,0
14-15,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,0,0,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,32,Jackson                                           ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,49,0,0,0,0,1,0
14-15,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,10,10,PLEASANTVIEW ELEMENTARY                           ,32,Jackson                                           ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,35,0,0,0,1,0,0
14-15,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,112,10,RIVERSIDE ELEMENTARY                              ,32,Jackson                                           ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,1,0,0,0,0,0,0,1,0,0,48,0,0,0,0,1,0
14-15,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,113,32,JACKSON COUNTY CENTRAL SENIOR HIGH                ,32,Jackson                                           ,6,2,2,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0,1,0,0,0,0,0,2,0,0,48,0,0,0,1,0,1
14-15,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,115,20,JACKSON COUNTY CENTRAL MIDDLE                     ,32,Jackson                                           ,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,1,0,0,0,0,0,1,0,0,42,0,0,0,1,0,0
14-15,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,0,0,Totals                                            ,32,Jackson                                           ,6,6,5,1,0,0,0,0,0,0,0,0,5,1,0,17,0,0,3,2,0,0,0,0,0,6,0,0,45,0,0,0,3,2,1
14-15,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,0,0,REDWOOD AREA SCHOOL DISTRICT                      ,64,Redwood                                           ,6,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44,0,1,0,0,0,1
14-15,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,1,32,REDWOOD VALLEY SENIOR HIGH                        ,64,Redwood                                           ,6,1.33,0.5,0.83,0,0,0,0,0,0,0,0,0.5,0.83,0.5,7,0,0.33,0.5,0,0,0,0,0,0,1.33,0,0,41,0,0,0,1,0.33,0
14-15,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,2,10,REEDE GRAY ELEMENTARY                             ,64,Redwood                                           ,6,1.33,0,1.33,0,0,0,0,0,0,0,0,0,1.33,0,10,0,0.33,1,0,0,0,0,0,0,1.33,0,0,48,0,0,0,0,1.33,0
14-15,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,3,20,REDWOOD VALLEY MIDDLE                             ,64,Redwood                                           ,6,1.33,0.5,0.83,0,0,0,0,0,0,0,0,0.5,0.83,0.5,7,0,0.33,0.5,0,0,0,0,0,0,1.33,0,0,41,0,0,0,1,0.33,0
14-15,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,0,0,Totals                                            ,64,Redwood                                           ,6,5.99,2,3.99,0,0,0,0,0,0,0,0,2,3.99,1,6,0,0.99,2,0,0,0,0,0,0,4.99,0,1,43,0,1,0,2,1.99,1
14-15,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS                    ,0,0,WESTBROOK-WALNUT GROVE SCHOOLS                    ,17,Cottonwood                                        ,6,0.33,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,2,0.33,0,0,0,0,0,0,0,0,0.33,0,0,47,0,0,0,0,0.33,0
14-15,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS                    ,15,10,WALNUT GROVE ELEMENTARY                           ,17,Cottonwood                                        ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,1,0
14-15,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS                    ,30,33,WESTBROOK-WALNUT GROVE SECONDARY                  ,17,Cottonwood                                        ,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,1
14-15,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS                    ,0,0,Totals                                            ,17,Cottonwood                                        ,6,2.33,2.33,0,0,0,0,0,0,0,0,0,2.33,0,0,5,1.33,1,0,0,0,0,0,0,0,2.33,0,0,51,0,0,0,0,1.33,1
14-15,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,0,0,PLAINVIEW-ELGIN-MILLVILLE                         ,79,Wabasha                                           ,10,2.3,1.3,1,0,0,0,0,0,0,0,0,1.3,1,0,5,2.1,0.2,0,0,0,0,0,0,1,1,0,0,46,0,0,0.2,1,0.1,1
14-15,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,10,10,PLAINVIEW-ELGIN-MILLVILLE PK-3                    ,79,Wabasha                                           ,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,1,0,0
14-15,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,20,10,PLAINVIEW-ELGIN-MILLVILLE 4-6                     ,79,Wabasha                                           ,10,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,8,0,0.5,0,0,0,0,0,0,0,0.5,0,0,46,0,0,0,0,0.5,0
